Date,Open,High,Low,Close,Adj Close,Volume
2022-01-18,15.500000,15.580000,14.960000,15.190000,15.190000,2262000
2022-01-19,15.490000,15.540000,15.010000,15.030000,15.030000,1687200
2022-01-20,15.530000,16.010000,15.360000,15.390000,15.390000,2647300
2022-01-21,15.370000,15.600000,14.970000,14.980000,14.980000,2317200
2022-01-24,14.850000,15.180000,14.440000,15.100000,15.100000,3109000
2022-01-25,14.990000,15.410000,14.660000,15.280000,15.280000,2428300
2022-01-26,15.590000,15.620000,14.790000,14.970000,14.970000,2608300
2022-01-27,15.190000,15.430000,14.680000,14.720000,14.720000,3171800
2022-01-28,14.530000,14.770000,14.200000,14.740000,14.740000,2220400
2022-01-31,14.850000,15.420000,14.810000,15.350000,15.350000,2073700
2022-02-01,15.760000,16.070000,15.590000,15.720000,15.720000,2877000
2022-02-02,15.670000,15.710000,14.860000,15.270000,15.270000,2849000
2022-02-03,14.630000,14.920000,14.360000,14.410000,14.410000,3090200
2022-02-04,14.130000,14.450000,13.960000,14.300000,14.300000,1712700
2022-02-07,14.180000,14.850000,14.080000,14.680000,14.680000,1693600
2022-02-08,14.560000,14.860000,14.480000,14.820000,14.820000,1521300
2022-02-09,14.790000,15.480000,14.730000,15.400000,15.400000,2652000
2022-02-10,15.200000,15.840000,15.120000,15.240000,15.240000,2673500
2022-02-11,15.110000,15.420000,14.340000,14.500000,14.500000,2786300
2022-02-14,14.590000,14.970000,14.330000,14.450000,14.450000,1670300
2022-02-15,14.710000,15.440000,14.670000,15.350000,15.350000,2036400
2022-02-16,15.440000,15.850000,15.390000,15.660000,15.660000,2649600
2022-02-17,15.270000,15.340000,14.920000,14.950000,14.950000,1280000
2022-02-18,14.980000,15.210000,14.820000,14.930000,14.930000,1560500
2022-02-22,14.520000,14.640000,13.720000,13.800000,13.800000,4346000
2022-02-23,14.180000,14.250000,13.590000,13.630000,13.630000,2210800
2022-02-24,12.740000,13.770000,12.700000,13.740000,13.740000,4709200
2022-02-25,13.340000,13.800000,13.340000,13.760000,13.760000,3446800
2022-02-28,13.500000,13.990000,13.340000,13.780000,13.780000,2293300
2022-03-01,13.800000,13.800000,12.990000,13.150000,13.150000,2364600
2022-03-02,13.380000,14.080000,13.300000,14.000000,14.000000,3600300
2022-03-03,13.920000,13.970000,13.470000,13.580000,13.580000,1968700
2022-03-04,13.370000,13.450000,12.840000,13.010000,13.010000,2879800
2022-03-07,12.950000,13.080000,12.020000,12.040000,12.040000,2556600
2022-03-08,12.270000,12.800000,11.920000,12.330000,12.330000,3195600
2022-03-09,12.980000,13.530000,12.920000,13.260000,13.260000,4038600
2022-03-10,11.770000,11.810000,10.930000,11.160000,11.160000,8047900
2022-03-11,11.300000,11.350000,10.380000,10.440000,10.440000,5633200
2022-03-14,10.580000,10.660000,10.080000,10.350000,10.350000,3689600
2022-03-15,10.370000,10.690000,10.220000,10.600000,10.600000,3748600
2022-03-16,10.820000,11.340000,10.800000,11.230000,11.230000,4845900
2022-03-17,11.130000,11.710000,10.970000,11.650000,11.650000,2364500
2022-03-18,11.830000,12.190000,11.740000,12.070000,12.070000,4157600
2022-03-21,12.170000,12.350000,11.950000,12.320000,12.320000,2196500
2022-03-22,12.550000,12.670000,12.240000,12.500000,12.500000,1850200
2022-03-23,12.430000,12.680000,12.350000,12.560000,12.560000,1493400
2022-03-24,12.690000,12.830000,12.530000,12.790000,12.790000,2221500
2022-03-25,12.930000,13.060000,12.750000,12.790000,12.790000,2683400
2022-03-28,12.600000,12.720000,12.320000,12.620000,12.620000,2039800
2022-03-29,13.030000,13.520000,12.940000,13.230000,13.230000,2789700
2022-03-30,13.020000,13.120000,12.790000,12.830000,12.830000,1596100
2022-03-31,12.900000,12.980000,12.610000,12.610000,12.610000,2184300
2022-04-01,12.800000,12.960000,12.630000,12.950000,12.950000,2242400
2022-04-04,13.060000,13.270000,12.880000,13.270000,13.270000,2281800
2022-04-05,13.110000,13.150000,12.330000,12.350000,12.350000,3245300
2022-04-06,12.080000,12.280000,11.760000,12.060000,12.060000,2206000
2022-04-07,11.950000,12.050000,11.690000,11.970000,11.970000,2655800
2022-04-08,12.000000,12.190000,11.760000,11.800000,11.800000,2360200
2022-04-11,11.840000,12.030000,11.690000,11.730000,11.730000,2682800
2022-04-12,12.030000,12.140000,11.550000,11.640000,11.640000,2195900
2022-04-13,11.720000,12.070000,11.660000,11.930000,11.930000,1909300
2022-04-14,11.730000,11.810000,11.550000,11.630000,11.630000,1582700
2022-04-18,11.590000,11.700000,11.440000,11.570000,11.570000,1852000
2022-04-19,11.610000,12.170000,11.590000,12.090000,12.090000,2148700
2022-04-20,12.150000,12.190000,11.930000,12.050000,12.050000,2015000
2022-04-21,12.350000,12.490000,11.670000,11.770000,11.770000,2721900
2022-04-22,11.640000,11.880000,11.260000,11.400000,11.400000,2583400
2022-04-25,11.210000,11.590000,11.100000,11.530000,11.530000,2633200
2022-04-26,11.300000,11.320000,10.840000,10.860000,10.860000,3629800
2022-04-27,11.010000,11.060000,10.570000,10.830000,10.830000,3725200
2022-04-28,10.960000,11.700000,10.910000,11.650000,11.650000,2051300
2022-04-29,11.760000,11.850000,11.340000,11.370000,11.370000,3250900
2022-05-02,11.350000,11.400000,10.540000,10.970000,10.970000,2794000
2022-05-03,11.080000,11.580000,11.080000,11.450000,11.450000,2009800
2022-05-04,11.290000,11.810000,11.010000,11.800000,11.800000,1817200
2022-05-05,11.640000,11.720000,11.160000,11.520000,11.520000,1555000
2022-05-06,11.360000,11.640000,10.990000,11.280000,11.280000,2669200
2022-05-09,10.930000,10.990000,10.170000,10.200000,10.200000,3208300
2022-05-10,10.350000,10.440000,9.790000,10.160000,10.160000,2846600
2022-05-11,10.070000,10.560000,9.960000,10.030000,10.030000,1903900
2022-05-12,10.270000,10.770000,10.090000,10.320000,10.320000,2767700
2022-05-13,10.630000,11.140000,10.630000,10.940000,10.940000,2745700
2022-05-16,10.920000,11.070000,10.590000,10.610000,10.610000,1551600
2022-05-17,10.920000,11.260000,10.890000,11.150000,11.150000,1921500
2022-05-18,10.940000,11.120000,10.260000,10.440000,10.440000,2722100
2022-05-19,10.570000,10.770000,10.340000,10.450000,10.450000,2251600
2022-05-20,10.640000,10.690000,10.150000,10.410000,10.410000,1867100
2022-05-23,10.580000,10.740000,10.340000,10.660000,10.660000,1500200
2022-05-24,10.500000,10.500000,9.860000,10.040000,10.040000,2671500
2022-05-25,9.800000,10.130000,9.720000,10.120000,10.120000,3247300
2022-05-26,10.240000,10.750000,10.240000,10.490000,10.490000,2537700
2022-05-27,10.460000,10.800000,10.400000,10.710000,10.710000,2213700
2022-05-31,10.820000,11.010000,10.670000,10.710000,10.710000,4041400
2022-06-01,10.880000,10.940000,10.360000,10.660000,10.660000,2025300
2022-06-02,10.780000,11.480000,10.780000,11.150000,11.150000,4252700
2022-06-03,10.990000,11.030000,10.730000,10.800000,10.800000,3132400
2022-06-06,10.940000,11.070000,10.770000,10.920000,10.920000,1917700
2022-06-07,10.560000,10.790000,10.250000,10.780000,10.780000,2609700
2022-06-08,10.710000,11.000000,10.550000,10.650000,10.650000,3471100
2022-06-09,10.470000,10.530000,10.310000,10.380000,10.380000,2123300
2022-06-10,10.000000,10.100000,9.610000,9.610000,9.610000,4928500
2022-06-13,9.270000,9.420000,8.780000,8.830000,8.830000,3127800
2022-06-14,8.920000,8.960000,8.690000,8.810000,8.810000,2571600
2022-06-15,8.960000,9.430000,8.840000,9.170000,9.170000,5236000
2022-06-16,8.940000,9.050000,8.370000,8.450000,8.450000,2242800
2022-06-17,8.670000,8.980000,8.560000,8.870000,8.870000,3710400
2022-06-21,8.990000,9.280000,8.970000,9.010000,9.010000,4068900
2022-06-22,8.970000,9.240000,8.920000,9.150000,9.150000,1763700
2022-06-23,9.200000,9.410000,9.050000,9.310000,9.310000,1710100
2022-06-24,9.280000,9.600000,9.240000,9.500000,9.500000,2095700
2022-06-27,9.570000,9.580000,9.290000,9.370000,9.370000,1934500
2022-06-28,9.400000,9.620000,9.130000,9.150000,9.150000,2222900
2022-06-29,9.200000,9.200000,8.940000,9.060000,9.060000,2451200
2022-06-30,8.750000,8.870000,8.500000,8.780000,8.780000,3197600
2022-07-01,8.680000,8.980000,8.650000,8.910000,8.910000,1364600
2022-07-05,8.580000,8.590000,8.340000,8.580000,8.580000,4000600
2022-07-06,8.740000,8.820000,8.370000,8.470000,8.470000,1932700
2022-07-07,8.640000,8.910000,8.640000,8.740000,8.740000,1352300
2022-07-08,8.740000,8.820000,8.560000,8.680000,8.680000,1523700
2022-07-11,8.380000,8.390000,8.060000,8.080000,8.080000,2213500
2022-07-12,8.010000,8.380000,8.000000,8.230000,8.230000,2308700
2022-07-13,8.200000,8.430000,8.070000,8.260000,8.260000,1401400
2022-07-14,8.020000,8.240000,7.910000,8.210000,8.210000,1606200
2022-07-15,8.250000,8.360000,8.060000,8.230000,8.230000,1500600
2022-07-18,8.500000,8.640000,8.230000,8.260000,8.260000,1841300
2022-07-19,8.360000,8.990000,8.350000,8.950000,8.950000,2278600
2022-07-20,8.880000,8.990000,8.820000,8.880000,8.880000,2945300
2022-07-21,8.720000,8.840000,8.590000,8.720000,8.720000,1304400
2022-07-22,8.760000,8.780000,8.500000,8.660000,8.660000,1153700
2022-07-25,8.750000,8.860000,8.680000,8.780000,8.780000,1753700
2022-07-26,8.700000,8.740000,8.570000,8.710000,8.710000,1262200
2022-07-27,8.810000,9.130000,8.800000,9.100000,9.100000,1415700
2022-07-28,9.200000,9.270000,8.840000,9.110000,9.110000,1223800
2022-07-29,9.100000,9.160000,8.950000,9.120000,9.120000,2516600
2022-08-01,9.070000,9.480000,8.980000,9.270000,9.270000,1583500
2022-08-02,9.210000,9.320000,9.050000,9.210000,9.210000,1033400
2022-08-03,9.250000,9.570000,9.160000,9.550000,9.550000,1345000
2022-08-04,10.040000,10.360000,9.800000,10.180000,10.180000,2025400
2022-08-05,9.980000,10.380000,9.920000,10.340000,10.340000,1423400
2022-08-08,10.490000,10.890000,10.470000,10.670000,10.670000,2042300
2022-08-09,10.700000,10.800000,10.570000,10.620000,10.620000,1898500
2022-08-10,11.000000,11.440000,10.870000,11.090000,11.090000,2037600
2022-08-11,11.240000,11.300000,11.020000,11.130000,11.130000,1739600
2022-08-12,11.300000,11.700000,11.280000,11.600000,11.600000,3229700
2022-08-15,11.400000,11.870000,11.330000,11.790000,11.790000,1609400
2022-08-16,11.750000,11.930000,11.670000,11.840000,11.840000,1907500
2022-08-17,11.630000,11.890000,11.560000,11.740000,11.740000,1133800
2022-08-18,11.730000,11.890000,11.510000,11.780000,11.780000,1190900
2022-08-19,11.650000,11.650000,11.190000,11.270000,11.270000,1771300
2022-08-22,11.000000,11.000000,10.750000,10.800000,10.800000,1545800
2022-08-23,10.830000,11.050000,10.830000,11.000000,11.000000,1721400
2022-08-24,10.970000,11.490000,10.930000,11.180000,11.180000,1979400
2022-08-25,11.220000,11.590000,11.220000,11.520000,11.520000,995800
2022-08-26,11.740000,11.780000,11.330000,11.400000,11.400000,1796500
2022-08-29,11.400000,11.550000,11.300000,11.400000,11.400000,840200
2022-08-30,11.540000,11.550000,10.980000,11.150000,11.150000,973300
2022-08-31,11.090000,11.220000,10.630000,10.660000,10.660000,1142600
2022-09-01,10.540000,10.550000,10.000000,10.370000,10.370000,2329400
2022-09-02,10.530000,10.540000,10.150000,10.190000,10.190000,2011700
2022-09-06,10.020000,10.110000,9.800000,10.010000,10.010000,1258200
2022-09-07,9.960000,10.330000,9.930000,10.270000,10.270000,996400
2022-09-08,10.320000,10.490000,10.140000,10.350000,10.350000,2512300
2022-09-09,10.400000,10.630000,10.390000,10.580000,10.580000,1125900
2022-09-12,10.760000,10.850000,10.600000,10.650000,10.650000,815400
2022-09-13,10.140000,10.380000,10.070000,10.120000,10.120000,1728900
2022-09-14,10.050000,10.180000,9.940000,10.180000,10.180000,1005400
2022-09-15,10.220000,10.550000,10.140000,10.350000,10.350000,1102700
2022-09-16,10.040000,10.180000,9.940000,10.130000,10.130000,1040200
2022-09-19,9.910000,10.400000,9.900000,10.380000,10.380000,1049100
2022-09-20,10.350000,10.820000,10.310000,10.810000,10.810000,1534400
2022-09-21,10.850000,10.900000,10.480000,10.490000,10.490000,2013500
2022-09-22,10.620000,10.710000,10.300000,10.650000,10.650000,1226400
2022-09-23,10.270000,10.310000,9.470000,9.680000,9.680000,2079000
2022-09-26,9.480000,9.720000,9.200000,9.220000,9.220000,1400400
2022-09-27,9.400000,9.600000,9.290000,9.370000,9.370000,1067200
2022-09-28,9.280000,9.650000,9.240000,9.580000,9.580000,1799600
2022-09-29,9.310000,9.340000,8.780000,8.910000,8.910000,1115100
2022-09-30,8.590000,8.990000,8.530000,8.600000,8.600000,2421600
2022-10-03,9.050000,9.430000,8.810000,9.350000,9.350000,1949500
2022-10-04,9.580000,9.800000,9.490000,9.710000,9.710000,1272300
2022-10-05,9.580000,9.740000,9.440000,9.680000,9.680000,1397000
2022-10-06,9.750000,9.980000,9.690000,9.840000,9.840000,843500
2022-10-07,9.700000,9.770000,9.420000,9.450000,9.450000,1007000
2022-10-10,9.540000,9.710000,9.420000,9.550000,9.550000,815800
2022-10-11,9.730000,9.760000,9.110000,9.170000,9.170000,1186300
2022-10-12,9.050000,9.050000,8.750000,8.930000,8.930000,1763000
2022-10-13,8.700000,8.970000,8.570000,8.770000,8.770000,1497100
2022-10-14,8.930000,8.990000,8.520000,8.540000,8.540000,1418700
2022-10-17,8.710000,9.190000,8.690000,9.110000,9.110000,1103600
2022-10-18,9.350000,9.530000,9.270000,9.450000,9.450000,1007500
2022-10-19,9.330000,9.460000,9.230000,9.330000,9.330000,1011900
2022-10-20,9.490000,9.660000,9.330000,9.400000,9.400000,827700
2022-10-21,9.280000,9.730000,9.260000,9.690000,9.690000,772200
2022-10-24,9.530000,9.610000,9.350000,9.510000,9.510000,690200
2022-10-25,9.450000,9.950000,9.430000,9.930000,9.930000,1709700
2022-10-26,9.810000,9.990000,9.490000,9.500000,9.500000,1165700
2022-10-27,9.650000,9.950000,9.620000,9.700000,9.700000,1273900
2022-10-28,9.610000,9.860000,9.570000,9.860000,9.860000,948200
2022-10-31,9.700000,10.640000,9.680000,10.570000,10.570000,2775100
2022-11-01,10.670000,10.850000,10.490000,10.700000,10.700000,1304600
2022-11-02,10.620000,10.760000,10.300000,10.350000,10.350000,868800
2022-11-03,10.240000,10.690000,10.170000,10.540000,10.540000,1029600
2022-11-04,10.990000,11.040000,10.550000,10.750000,10.750000,885300
2022-11-07,10.410000,10.490000,10.090000,10.350000,10.350000,1433100
2022-11-08,10.280000,10.570000,10.200000,10.365000,10.365000,851613
